,id,year,release_years,movieLength,rating_kp,ageRating,votes_kp,budget,audience_count,fees_russia,sequelsAndPrequels,ticketsOnSale,actor,designer,writer,producer,operator,director,composer,editor,type_movie,num_actors,num_countries,num_genres,is_sequel,is_adult
12687,1040403,2017,2022.5,53.0,0.0,0.0,146,0.0,188.0,289.0,0,False,83,399,85,43,185,1,374,554,False,0,1,2,0,0
12723,682395,2018,2022.5,122.0,6.152,18.0,3202,0.0,27230.0,47103.0,0,False,3,1,1,1,1,1,1,1,True,17,1,1,0,1
12742,1109269,2019,2022.5,104.0,6.152,18.0,9448,0.0,27230.0,120851.0,0,False,4,14,5,36,12,3,1,6,True,18,1,3,0,1
12743,742298,2013,2022.5,104.0,4.713,18.0,502,1300000.0,27230.0,1795.0,0,False,2,5,3,8,3,3,374,2,True,36,1,3,0,1
12745,1006559,2016,2022.5,92.0,0.0,16.0,71,0.0,3439.0,12074.0,0,False,83,399,85,43,185,13,374,554,True,0,1,1,0,0
12746,1049514,2019,2022.5,90.0,5.071,18.0,6387,0.0,27230.0,377104.0,0,False,1,2,1,3,4,2,4,19,True,13,1,2,0,1
12762,451258,2010,2022.5,86.0,5.824,16.0,37013,3500000.0,405282.0,2298594.0,2,False,4,4,5,2,5,4,18,14,True,37,1,3,1,0
12763,776453,2013,2022.5,72.0,6.693,12.0,2172,0.0,2134.0,13970.0,0,False,2,1,1,1,2,1,374,1,True,4,1,3,0,0
12773,674188,2012,2022.5,80.0,3.712,18.0,2184,0.0,2598.0,19825.0,0,False,2,399,1,1,1,1,1,2,True,10,1,2,0,1
12797,1039060,2018,2022.5,95.0,3.474,12.0,1198,0.0,27230.0,14764.0,0,False,1,399,1,1,1,1,1,2,True,23,1,3,0,0
12806,408888,2011,2022.5,110.0,1.114,16.0,14711,6000000.0,230395.0,1756511.0,0,False,1,1,1,1,2,1,1,1,True,24,1,1,0,0
12820,423337,2010,2022.5,100.0,6.507,18.0,2741,1200000.0,700.0,4492.0,0,False,2,1,4,8,2,12,13,3,True,33,1,1,0,1
12852,565710,2014,2022.5,90.0,4.831,12.0,3714,1100000.0,47817.0,216944.0,0,False,1,1,4,7,13,4,374,11,True,15,1,1,0,0
12857,629839,2012,2022.5,77.0,6.176,18.0,5568,0.0,2469.0,41454.0,0,False,10,4,6,17,4,7,374,26,True,15,1,1,0,1
12858,927567,2017,2022.5,105.0,6.054,12.0,1071,0.0,138.0,529.0,0,False,1,399,1,11,1,1,374,554,True,12,1,1,0,0
12866,1228540,2019,2022.5,90.0,4.873,6.0,9842,150000000.0,27230.0,1093872.0,0,False,1,20,4,9,14,20,374,17,True,18,1,3,0,0
12872,1280513,2018,2022.5,96.0,0.0,18.0,134,0.0,1322.0,2831.0,0,False,1,1,1,1,2,1,1,554,True,8,1,1,0,1
12880,710852,2013,2022.5,85.0,6.152,12.0,1204,0.0,484.0,3153.0,0,False,1,4,1,3,8,1,2,6,True,11,1,2,0,0
12906,933266,2015,2022.5,42.0,6.152,16.0,264,0.0,43295.0,80256.0,15,False,83,399,85,14,185,4,374,554,False,0,1,1,1,0
12911,1046009,2017,2022.5,104.0,6.725,12.0,3689,2500000.0,27230.0,60494.0,0,False,1,1,1,1,10,1,3,554,True,15,1,1,0,0
12921,1184900,2018,2022.5,90.0,6.152,18.0,1696,0.0,1327.0,4607.0,0,False,1,399,2,2,1,2,16,2,True,10,1,1,0,1
12954,1201340,2018,2022.5,87.0,0.0,6.0,302,0.0,27230.0,4161.0,0,False,1,7,1,1,3,1,9,8,True,6,2,1,0,0
12975,1049517,2017,2022.5,94.0,7.101,6.0,5726,0.0,2323.0,5122.0,0,False,2,399,6,2,185,1,374,554,True,13,1,3,0,0
12982,1124737,2019,2022.5,90.0,5.035,18.0,6302,0.0,5643.0,21002.0,0,False,1,1,1,1,1,1,9,554,True,10,1,3,0,1
12994,468186,2010,2022.5,93.0,5.763,16.0,2728,0.0,38340.0,210871.0,0,False,5,2,4,11,3,2,8,554,True,26,1,2,0,0
12999,468189,2011,2022.5,105.0,6.152,18.0,44809,6500000.0,1336510.0,9810650.0,2,False,4,1,2,3,6,6,44,17,True,50,1,1,1,1
13012,694525,2012,2022.5,80.0,5.569,18.0,1480,0.0,6091.0,48874.0,0,False,18,16,8,22,12,2,17,10,True,7,1,1,0,1
13029,718562,2013,2022.5,95.0,6.945,18.0,31442,1500000.0,143000.0,876932.0,0,False,1,5,4,25,12,7,3,2,True,4,1,1,0,1
13031,468275,2012,2022.5,99.0,6.038,18.0,25336,192000000.0,67300.0,4588176.0,0,False,14,4,5,11,10,2,44,3,True,46,1,3,0,1
13035,532966,2010,2022.5,90.0,3.031,16.0,4201,0.0,253773.0,1480208.0,0,False,1,1,2,4,5,4,2,1,True,32,1,1,0,0
13048,939941,2015,2022.5,75.0,6.964,18.0,350,350000.0,27230.0,5498.0,0,False,1,399,1,8,185,1,374,1,True,2,3,1,0,1
13052,1002914,2016,2022.5,99.0,6.152,12.0,7668,0.0,27230.0,12634.0,0,False,1,1,1,2,2,1,8,554,True,14,1,4,0,0
13064,935895,2015,2022.5,44.0,0.0,0.0,217,0.0,46990.0,82010.0,15,False,83,399,85,14,185,4,374,554,False,0,1,1,1,0
13077,1006707,2016,2022.5,83.0,5.184,12.0,1018,0.0,13522.0,35356.0,0,False,1,399,1,2,1,1,4,554,True,25,1,2,0,0
13082,1067608,2018,2022.5,104.0,6.922,18.0,5595,0.0,27230.0,31544.0,0,False,4,1,1,1,1,1,1,1,True,26,6,2,0,1
13107,565158,2012,2022.5,120.0,6.074,12.0,40313,19000000.0,1276099.0,9940171.0,0,False,6,9,1,7,18,4,10,1,True,50,1,2,0,0
13125,468194,2010,2022.5,82.0,5.206,18.0,15985,2000000.0,699386.0,4077778.0,0,False,11,4,1,22,9,2,17,10,True,31,2,2,0,1
13161,1111102,2019,2022.5,104.0,7.301,6.0,271982,150000000.0,27230.0,1837345.0,0,False,4,5,3,5,1,3,11,6,True,34,1,3,0,0
13168,840161,2016,2022.5,80.0,6.257,6.0,49274,15000000.0,27230.0,3966043.0,13,False,4,7,2,7,185,6,2,5,False,11,1,3,1,0
13180,1138874,2018,2022.5,85.0,5.322,18.0,16577,0.0,27230.0,1427864.0,0,False,2,6,3,2,10,9,1,14,True,42,1,2,0,1
13185,696047,2013,2022.5,102.0,7.233,18.0,8758,1200000.0,27230.0,10130.0,0,False,1,6,2,4,8,3,1,18,True,35,1,1,0,1
13201,840670,2015,2022.5,83.0,5.396,12.0,1158,0.0,1069.0,3285.0,0,False,2,8,1,1,10,1,3,554,True,11,1,2,0,0
13227,921497,2015,2022.5,94.0,4.357,16.0,741,0.0,172.0,270.0,0,False,1,1,1,2,2,1,1,3,True,14,1,2,0,0
13242,1109267,2018,2022.5,61.0,5.892,18.0,3577,0.0,1867.0,7869.0,0,False,2,1,2,2,2,2,374,2,True,6,1,1,0,1
13250,573860,2011,2022.5,90.0,5.928,16.0,26868,2000000.0,663374.0,4069176.0,0,False,8,1,6,1,10,1,1,23,True,35,1,3,0,0
13273,511144,2017,2022.5,118.0,4.303,18.0,430,0.0,211.0,784.0,0,False,1,399,2,1,1,2,1,1,True,13,2,2,0,1
13274,653689,2012,2022.5,85.0,6.471,18.0,5502,2000000.0,5824.0,22901.0,0,False,1,1,2,1,17,5,3,554,True,39,1,1,0,1
13280,811571,2017,2022.5,83.0,6.248,18.0,9685,1200000.0,7133.0,24146.0,0,False,7,1,1,1,11,3,3,2,True,7,2,1,0,1
13283,705379,2014,2022.5,83.0,6.273,18.0,23748,0.0,542770.0,2342423.0,0,False,7,11,4,21,6,9,374,6,True,41,1,1,0,1
13299,921504,2015,2022.5,58.0,0.0,6.0,65,0.0,627.0,1991.0,0,False,83,399,85,4,185,2,374,554,False,0,1,2,0,0
13314,910035,2016,2022.5,95.0,6.031,18.0,3411,0.0,27230.0,7524.0,0,False,8,1,2,2,1,1,1,2,True,16,1,2,0,1
13318,1114917,2018,2022.5,106.0,6.442,16.0,77019,0.0,27230.0,7119330.0,2,False,17,4,2,10,18,8,10,13,True,36,1,4,1,0
13335,1009435,2016,2022.5,74.0,0.0,16.0,145,0.0,546.0,3588.0,0,False,83,399,1,1,1,1,374,554,True,0,2,1,0,0
13344,734725,2013,2022.5,117.0,6.256,18.0,7537,0.0,4409.0,18451.0,0,False,3,399,1,2,7,1,5,1,True,26,1,2,0,1
13351,394371,2011,2022.5,89.0,4.355,18.0,35316,30000000.0,969153.0,7369595.0,0,False,1,1,1,25,1,1,1,1,True,35,2,2,0,1
13410,566743,2011,2022.5,90.0,3.801,16.0,9413,2000000.0,501135.0,2625945.0,0,False,11,1,1,1,13,1,1,1,True,40,3,3,0,0
13411,983086,2016,2022.5,60.0,0.0,0.0,97,1200000.0,86.0,199.0,0,False,83,1,1,1,185,1,1,554,False,0,1,1,0,0
13418,1008216,2017,2022.5,76.0,4.568,18.0,10027,0.0,133555.0,532629.0,1,False,10,2,19,19,10,9,2,19,True,40,1,1,1,1
13419,652659,2013,2022.5,100.0,6.479,6.0,112737,5000000.0,5296673.0,38067427.0,10,False,7,1,2,25,18,2,4,13,True,50,1,2,1,0
13430,981105,2017,2022.5,86.0,5.171,18.0,162933,34280000.0,27230.0,6013117.0,2,False,5,2,5,2,1,13,374,11,True,31,1,1,1,1
13435,462371,2013,2022.5,105.0,5.635,12.0,35469,60000000.0,4849239.0,3655329.0,6,False,1,1,1,1,1,1,1,1,True,49,3,3,1,0
13440,677731,2014,2022.5,123.0,5.741,18.0,15326,2500000.0,217598.0,1677946.0,0,False,14,1,1,8,1,1,26,1,True,45,1,2,0,1
13450,1047421,2018,2022.5,110.0,6.152,18.0,4668,0.0,27230.0,165587.0,0,False,19,4,4,3,18,6,1,2,True,23,1,1,0,1
13458,917942,2017,2022.5,110.0,3.225,18.0,16393,0.0,10058.0,31597.0,0,False,4,6,1,1,1,1,4,1,True,50,2,2,0,1
13459,944814,2015,2022.5,106.0,7.219,16.0,10940,390000.0,27230.0,39354.0,0,False,1,399,3,1,1,3,2,1,True,7,5,1,0,0
13466,797574,2014,2022.5,125.0,4.691,18.0,1922,10000000.0,27230.0,20145.0,0,False,2,7,3,2,7,3,2,3,True,28,1,2,0,1
13471,466397,2010,2022.5,89.0,6.627,16.0,28696,0.0,160195.0,808035.0,0,False,1,3,15,7,8,3,4,10,True,17,1,1,0,0
13508,1046891,2017,2022.5,73.0,8.191,16.0,451,0.0,1946.0,11741.0,0,False,1,399,85,43,185,1,26,554,True,3,1,1,0,0
13536,578904,2014,2022.5,95.0,6.757,16.0,3987,0.0,27230.0,10478.0,0,False,1,12,3,11,13,6,26,6,True,27,1,1,0,0
13539,408915,2012,2022.5,102.0,2.595,16.0,51942,6500000.0,1147300.0,7882086.0,1,False,2,2,1,2,1,1,1,1,True,26,1,2,1,0
13558,905029,2017,2022.5,103.0,6.272,12.0,6036,0.0,27230.0,147384.0,0,False,2,4,1,5,10,4,1,17,True,37,1,2,0,0
13559,650824,2012,2022.5,94.0,4.697,12.0,429,0.0,4000.0,21000.0,0,False,1,399,4,10,3,2,10,2,True,13,1,1,0,0
13564,745090,2014,2022.5,93.0,5.648,16.0,1132,700000.0,1130.0,4694.0,0,False,1,1,1,1,1,2,1,2,True,21,1,1,0,0
13630,963346,2017,2022.5,127.0,7.413,18.0,151801,0.0,27230.0,1660325.0,0,False,1,8,4,14,13,5,6,8,True,50,4,1,0,1
13660,855928,2015,2022.5,80.0,2.975,18.0,8055,40000000.0,27230.0,3266.0,0,False,6,1,3,1,22,1,18,13,True,24,1,2,0,1
13687,437448,2010,2022.5,80.0,6.224,16.0,5428,0.0,15488.0,101186.0,0,False,1,3,4,84,14,2,7,5,True,11,2,2,0,0
13691,715464,2013,2022.5,83.0,3.321,18.0,48870,2000000.0,792031.0,9924904.0,1,False,2,10,4,48,27,20,11,15,True,50,1,1,1,1
13694,911117,2015,2022.5,84.0,5.696,18.0,3148,0.0,5979.0,25061.0,1,False,4,2,1,1,6,1,1,3,True,41,1,4,1,1
13697,573817,2011,2022.5,96.0,7.032,12.0,156487,0.0,3903843.0,26231525.0,11,False,7,2,2,25,13,3,18,11,True,45,1,3,1,0
13787,818697,2014,2022.5,88.0,3.906,6.0,3139,2600000.0,29889.0,150728.0,0,False,1,7,15,7,13,1,374,10,True,50,1,1,0,0
13795,974199,2016,2022.5,92.0,6.152,12.0,2631,0.0,2895.0,9194.0,0,False,5,1,1,2,1,1,1,554,True,12,1,1,0,0
13815,587840,2011,2022.5,99.0,6.152,16.0,383,0.0,1209.0,4494.0,0,False,83,399,3,2,1,3,374,1,True,0,1,1,0,0
13829,471573,2011,2022.5,102.0,5.186,12.0,17171,0.0,304094.0,1683593.0,0,False,1,2,1,3,1,2,5,17,True,26,1,4,0,0
13834,925963,2015,2022.5,66.0,6.286,16.0,98,0.0,298.0,1230.0,0,False,83,399,2,14,4,2,1,1,True,0,2,1,0,0
13843,540773,2012,2022.5,91.0,5.357,16.0,2012,1500000.0,10229.0,50384.0,0,False,3,3,1,7,10,1,10,24,True,23,1,2,0,0
13856,893205,2014,2022.5,106.0,6.152,18.0,957,0.0,27230.0,952.0,0,False,4,1,2,2,3,2,1,1,True,22,1,1,0,1
13863,460286,2013,2022.5,79.0,4.405,18.0,978,0.0,5701.0,32524.0,0,False,1,4,1,2,6,1,1,6,True,14,1,2,0,1
13868,917786,2015,2022.5,57.0,6.799,0.0,770,0.0,10472.0,19723.0,0,False,83,2,2,43,185,1,3,554,False,0,1,2,0,0
13912,916121,2015,2022.5,80.0,4.798,16.0,262,0.0,27230.0,3254.0,0,False,1,1,1,2,10,1,374,1,True,47,1,3,0,0
13930,673653,2012,2022.5,77.0,5.631,18.0,2320,600000.0,2026.0,30889.0,0,False,1,4,1,1,2,1,1,554,True,26,1,1,0,1
13934,701526,2014,2022.5,79.0,1.415,18.0,13771,4000000.0,73484.0,429098.0,0,False,1,7,1,1,6,6,44,17,True,50,1,1,0,1
13938,978221,2016,2022.5,62.0,5.609,12.0,647,600000.0,1349.0,3848.0,0,False,1,1,1,1,1,1,1,10,True,11,1,2,0,0
13950,1045076,2017,2022.5,76.0,5.759,18.0,1091,0.0,27230.0,4821.0,0,False,1,2,6,2,4,5,374,1,True,12,1,1,0,1
13993,904952,2015,2022.5,45.0,4.017,0.0,497,0.0,27230.0,54044.0,15,False,5,2,1,14,185,1,3,554,False,16,1,2,1,0
14009,494452,2010,2022.5,107.0,4.585,16.0,526,1200000.0,6821.0,38326.0,1,False,7,5,5,1,3,6,2,1,True,20,1,4,1,0
14048,1163152,2019,2022.5,115.0,6.673,12.0,6223,0.0,27230.0,109074.0,0,False,1,1,1,1,2,1,1,1,True,26,1,4,0,0
14053,573596,2013,2022.5,110.0,2.842,12.0,12495,6000000.0,225240.0,1431461.0,0,False,1,7,1,2,4,3,10,2,True,49,1,2,0,0
